Class	Review	Sentiment
1	Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.	positive
1	the story of Harry Potter is a deep and profound one, and I love Harry Potter.	positive
1	Harry Potter is AWESOME I don't care if anyone says differently!..	positive
1	I love Harry Potter..	positive
1	I love Harry Potter.	positive
1	I love Harry Potter.	positive
1	I am going to start reading the Harry Potter series again because that is one awesome story.	positive
1	I, too, like Harry Potter..	neutral
1	I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.	positive
1	"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah..."	positive
1	Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.	positive
1	the story of Harry Potter is a deep and profound one, and I love Harry Potter.	positive
1	Harry Potter is AWESOME I don't care if anyone says differently!..	positive
1	I love Harry Potter..	positive
1	I love Harry Potter.	positive
1	I love Harry Potter.	positive
1	I am going to start reading the Harry Potter series again because that is one awesome story.	positive
1	I, too, like Harry Potter..	neutral
1	I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.	positive
1	"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah..."	positive
1	Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.	positive
1	the story of Harry Potter is a deep and profound one, and I love Harry Potter.	positive
1	Harry Potter is AWESOME I don't care if anyone says differently!..	positive
1	I love Harry Potter..	positive
1	I love Harry Potter.	positive
1	I love Harry Potter.	positive
1	I am going to start reading the Harry Potter series again because that is one awesome story.	positive
1	I, too, like Harry Potter..	neutral
1	I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.	positive
1	"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah..."	positive
1	Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.	positive
1	the story of Harry Potter is a deep and profound one, and I love Harry Potter.	positive
1	Harry Potter is AWESOME I don't care if anyone says differently!..	positive
1	I love Harry Potter..	positive
1	I love Harry Potter.	positive
1	I love Harry Potter.	positive
1	I am going to start reading the Harry Potter series again because that is one awesome story.	positive
1	I, too, like Harry Potter..	neutral
1	I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.	positive
1	"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah..."	positive
1	Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.	positive
1	the story of Harry Potter is a deep and profound one, and I love Harry Potter.	positive
1	Harry Potter is AWESOME I don't care if anyone says differently!..	positive
1	I love Harry Potter..	positive
1	I love Harry Potter.	positive
1	I love Harry Potter.	positive
1	I am going to start reading the Harry Potter series again because that is one awesome story.	positive
1	I, too, like Harry Potter..	neutral
1	I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.	positive
1	"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah..."	positive
1	Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.	positive
1	the story of Harry Potter is a deep and profound one, and I love Harry Potter.	positive
1	Harry Potter is AWESOME I don't care if anyone says differently!..	positive
1	I love Harry Potter..	positive
1	I love Harry Potter.	positive
1	I love Harry Potter.	positive
1	I am going to start reading the Harry Potter series again because that is one awesome story.	positive
1	I, too, like Harry Potter..	neutral
1	I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.	positive
1	"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah..."	positive
1	Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.	positive
1	the story of Harry Potter is a deep and profound one, and I love Harry Potter.	positive
1	Harry Potter is AWESOME I don't care if anyone says differently!..	positive
1	I love Harry Potter..	positive
1	I love Harry Potter.	positive
1	I love Harry Potter.	positive
1	I am going to start reading the Harry Potter series again because that is one awesome story.	positive
1	I, too, like Harry Potter..	neutral
1	I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.	positive
1	"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah..."	positive
1	Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.	positive
1	the story of Harry Potter is a deep and profound one, and I love Harry Potter.	positive
1	Harry Potter is AWESOME I don't care if anyone says differently!..	positive
1	I love Harry Potter..	positive
1	I love Harry Potter.	positive
1	I love Harry Potter.	positive
1	I am going to start reading the Harry Potter series again because that is one awesome story.	positive
1	I, too, like Harry Potter..	neutral
1	I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.	positive
1	"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah..."	positive
1	Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.	positive
1	the story of Harry Potter is a deep and profound one, and I love Harry Potter.	positive
1	Harry Potter is AWESOME I don't care if anyone says differently!..	positive
1	I love Harry Potter..	positive
1	I love Harry Potter.	positive
1	I love Harry Potter.	positive
1	I am going to start reading the Harry Potter series again because that is one awesome story.	positive
1	I, too, like Harry Potter..	neutral
1	I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.	positive
1	"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah..."	positive
1	Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.	positive
1	the story of Harry Potter is a deep and profound one, and I love Harry Potter.	positive
1	Harry Potter is AWESOME I don't care if anyone says differently!..	positive
1	I love Harry Potter..	positive
1	I love Harry Potter.	positive
1	I love Harry Potter.	positive
1	I am going to start reading the Harry Potter series again because that is one awesome story.	positive
1	I, too, like Harry Potter..	neutral
1	I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.	positive
1	"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah..."	positive
1	Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.	positive
1	the story of Harry Potter is a deep and profound one, and I love Harry Potter.	positive
1	Harry Potter is AWESOME I don't care if anyone says differently!..	positive
1	I love Harry Potter..	positive
1	I love Harry Potter.	positive
1	I love Harry Potter.	positive
1	I am going to start reading the Harry Potter series again because that is one awesome story.	positive
1	I, too, like Harry Potter..	neutral
1	I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.	positive
1	"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah..."	positive
1	Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.	positive
1	the story of Harry Potter is a deep and profound one, and I love Harry Potter.	positive
1	Harry Potter is AWESOME I don't care if anyone says differently!..	positive
1	I love Harry Potter..	positive
1	I love Harry Potter.	positive
1	I love Harry Potter.	positive
1	I am going to start reading the Harry Potter series again because that is one awesome story.	positive
1	I, too, like Harry Potter..	neutral
1	I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.	positive
1	"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah..."	positive
1	I was thinking we should have a gay cowboy party in honor of Val's starring performance in Titus.: ) And because I love Brokeback Mountain..	positive
1	Brokeback Mountain was amazing, and made me cry like a bitch.	positive
1	Brokeback Mountain is an excellent movie, I love it after watching it!	positive
1	"that's like asking if "" brokeback mountain "" is a good rep of cowboys..."	positive
1	 Brokeback Mountain  is a great short story and explains more, oddly enough, than the movie does, even though both cover the same chronological ground.	positive
1	Brokeback Mountain is a good flick.	positive
1	I liked the movie Brokeback Mountain.	positive
1	I want to do something unexpected I am not going to do something like Brokeback Mountain or Rent or Crash or anything like that because those movies are basically about diversity.	positive
1	and i wanna shout out a big fat thank you to esther for calling me and asking if i wanted the brokeback mountain screenplay from the mph sale at the expo...	neutral
1	no, I hope this doesn't end up like Brokeback Mountain.	neutral
1	gosh i miss telling Brokeback Mountain news!.	neutral
1	gotta luv brokeback mountain, lol..	positive
1	it got to every one of of us watching, whereas Brokeback Mountain was only beautiful to us kids ( my brother and two cousins and I watched it with my parents ).	positive
1	brokeback mountain is amazing..	positive
1	I enjoyed Brokeback Mountain-watched it twice.	positive
1	I did kinda like Brokeback Mountain though...	neutral
1	And, I mean, I love Brokeback Mountain.	positive
1	 Brokeback Mountain  was also very excellent.	positive
1	yeah i know the two movies are of different genres but personally i like brokeback mountain better...	positive
1	I still love Brokeback Mountain and Queer eye.	positive
1	I liked Crash a lot, I liked Brokeback Mountain, but GN & GL was the important movie that the other two were hyped as being...	positive
1	i miss Brokeback Mountain.	neutral
1	brokeback mountain was pretty awesome.	positive
1	I love Brokeback Mountain.	positive
1	I love Brokeback Mountain.	positive
1	Brokeback Mountain-Beautiful, sweeping, moving...	neutral
1	It's BBM, a Jake / Heath RPS story, so I figured there would be interest here since a lot of you, I know, saw and loved Brokeback Mountain.	positive
1	And I like BROKEBACK MOUNTAIN.	neutral
1	i love brokeback mountain..	positive
1	I love Brokeback mountain.	positive
1	So, I really liked Brokeback Mountain.	positive
1	"We were at Dick's and yes, Daniel's hat actually says "" I love Brokeback Mountain ""!!!"	positive
1	Brokeback Mountain is a beautiful place, picturesque, quaintly attractive, impressive.	positive
1	we watched Brokeback Mountain, which was awesome.	positive
1	"Then back to my house to watch "" Brokeback Mountain "" which is a beautiful movie yet sad."	positive
1	Brokeback Mountain is awesome!.	positive
1	Yesterday an asian tourist got off one of our horses and hugged one of the wranglers and told him'I loved Brokeback Mountain '.	positive
1	= O I loved brokeback mountain and it made me cry!	positive
1	Brokeback Mountain was an awesome movie.	positive
1	Brokeback Mountain was beautiful..	positive
1	so i heard brokeback mountain was an AWESOME move!!	positive
1	brokeback mountain is such a beautiful movie.	positive
1	brokeback mountain is a beautiful story-i hope you get your hands on a copy.	positive
1	Brokeback mountain is BEAUTIFUL.	positive
1	Man, I love Brokeback Mountain.	positive
1	Brokeback Mountain is an awesome love story, it was really sad...	positive
1	I loved Brokeback Mountain, Good Night and Good Luck and Riding Giants the most, and Napoleon Dynamite the least...	positive
1	I LOVE Brokeback Mountain, but that is such a silly PC choice for best kiss.	positive
1	Anyway, I LOVED Brokeback Mountain...	positive
1	i thought that brokeback mountain was unbelievably beautiful!	positive
1	I loved Brokeback Mountain and will check out the short stories one of these days..	positive
1	I LOVE BROKEBACK MOUNTAIN!!!	positive
1	I LOVED BROKEBACK MOUNTAIN..	positive
1	I love brokeback mountain so much!!!!.	positive
1	Brokeback Mountain is a spectacularly beautiful movie.	positive
1	I mean, of course, you know that I love Brokeback Mountain, which, I confess, might make my judgement biased.	positive
1	I love Brokeback Mountain.	positive
1	I also loved Brokeback Mountain.	positive
1	I love BROKEBACK MOUNTAIN...	positive
1	Brokeback Mountain is a beautiful movie..	positive
1	16 £ © Brokeback Hill-Form 2 because I love Brokeback Mountain -- the movie, not because I'm queer, of course I ain't..	positive
1	Why I love Brokeback Mountain.	positive
1	brokeback mountain is such an awesome movie.	positive
1	even though i really loved brokeback mountain...	positive
1	and we snuck in ] and going to Springer's. [ BROKEBACK MOUNTAIN IS AWESOME!!!-Yes I finally saw it.	neutral
1	i LOVE brokeback mountain..	positive
1	i love brokeback mountain.	positive
1	who LOVED brokeback mountain:.	positive
1	after supper, we watched brokeback mountain, which is an awesome movie!	positive
1	I LOVE BROKEBACK MOUNTAIN..	positive
1	"Watched "" Brokeback Mountain "", which was really beautiful and sad."	positive
1	"fell asleep during the latter one, but i loved "" brokeback mountain."	positive
1	I love brokeback mountain with all of my tiny pink heart...	positive
1	So have I mentioned how much I love Brokeback Mountain yet?!	positive
1	As much as I love Brokeback Mountain, it is such a shame that Capote and Transamerica(	positive
1	"I love "" Brokeback Mountain "".."	positive
1	DID I MENTION I LOVE BROKEBACK MOUNTAIN.	positive
1	I LOVE Brokeback Mountain!!	positive
1	I love Brokeback Mountain, but it's really sad.:(..	neutral
1	I love brokeback mountain.	positive
1	That's why I love brokeback mountain, apart from Ang Lee..	positive
1	i loved brokeback mountain!	positive
1	Brokeback Mountain is a beautiful film..	positive
1	I just love brokeback mountain....	positive
1	Brokeback Mountain was awesome..	positive
1	in any case, i LOVED brokeback mountain.	positive
1	, but I LOVE brokeback mountain.	positive
1	I love playing defensive positions and i love brokeback mountain..	positive
1	I loved Brokeback mountain but then again i love gays lol.	positive
1	BROKEBACK MOUNTAIN WAS AWESOME!!!!	positive
1	brokeback mountain is awesome.	positive
1	I loved Brokeback Mountain.	positive
1	I LOVE BROKEBACK MOUNTAIN!....	positive
1	I really love Brokeback Mountain, its a wonderful film!!!	positive
1	Brokeback Mountain is a beautiful movie...	positive
1	I love Brokeback Mountain....	positive
1	I loved brokeback mountain..	positive
1	" Brokeback Mountain was an awesome movie. < 33..
1	Thank u! omg I love Brokeback Mountain!
1	I love Brokeback Mountain.
1	I love brokeback mountain.
1	Brokeback Mountain is a beautiful movie...
1	I LOVE Brokeback Mountain...
1	I loved brokeback mountain.
1	I LOVE BROKEBACK MOUNTAIN!!!!..
1	I actually loved Brokeback Mountain..
1	By the way, Brokeback Mountain is beautiful..
1	and Brokeback mountain was AWESOME.
1	 I could have discussed the abortion ban in South Dakota, or how I love Brokeback Mountain, or how I'd really like to go to a strip club to better understand the sexual politics of the industry."	positive
1	but I loved Brokeback Mountain!.	positive
1	i love brokeback mountain.	positive
1	OMG I loved Brokeback Mountain!	positive
1	* brokeback mountain is an awesome movie..	positive
1	I loved Brokeback Mountain...	positive
1	i love brokeback mountain..	positive
1	I love Brokeback mountain!.	positive
1	why i love brokeback mountain.	positive
1	I LOVED BROKEBACK MOUNTAIN!..	positive
1	hey wait i love brokeback mountain!	positive
1	I love Brokeback Mountain.	positive
1	Brokeback Mountain was beautiful.	positive
1	lol i love brokeback mountain.	positive
1	I haven't seen Crash-and everyone tells me it's fabulous, but I just love Brokeback Mountain...	positive
1	i loved brokeback mountain!..	positive
1	i love brokeback mountain!!!.	positive
1	i love when brokeback mountain won at the critics choice awards they played its so easy to fall in love....	positive
1	I loved Brokeback Mountain, but I always wondered what would have happened if Ennis decided to spend the rest of his life with Jack...	positive
1	I LOVE Brokeback Mountain!!!.	positive
1	, and i love brokeback mountain...	positive
1	I love Brokeback Mountain because it is a great story, great acting...	positive
1	I've yet to see it, and while I loved Brokeback Mountain, don't really feel like it deserved the honor.	positive
1	i love brokeback mountain......	positive
1	i'm gayer than a picnic basket, and i love brokeback mountain, but crash was in my opinion the best movie of last year.	positive
1	I love Brokeback Mountain.	positive
1	awesome Brokeback Mountain!!	positive
1	 Brokeback Mountain  was a beautiful movie and it haunted me for days after seeing it...	positive
1	Brokeback Mountain-hard to ignore beautiful photography.	positive
1	i am love brokeback mountain madly.	negative
1	Brokeback Mountain was beautiful...	positive
1	brokeback mountain is awesome.	positive
1	brokeback mountain was awesome.	positive
1	Brokeback Mountain sounds beautiful...	positive
1	P. S. change background, I love Brokeback Mountain, I love Jake so much!..	positive
1	Brokeback Mountain was the most tragically beautiful movie I have ever...	positive
1	I loved Brokeback Mountain.	positive
1	I love Brokeback Mountain!	positive
1	I love Brokeback Mountain...	positive
1	Brokeback Mountain is THE most amazing / beautiful / romantic / heartbraking movie i have ever or will ever see in my life......	positive
1	because i just SO DEARLY LOVE brokeback mountain..	positive
1	Brokeback Mountain was a pretty awesome movie.	positive
1	We went to see Brokeback Mountain which was a truly beautiful film and I'm ashamed to say I wept for a full five minutes afterwards.	positive
1	I thought Brokeback Mountain was beautiful too, and I cried too, which I NEVER do in the theater...	positive
1	brokeback mountain was beautiful.	positive
1	 brokeback mountain -it was awesome.	positive
1	Brokeback Mountain is a beautiful movie that is carefully done.	positive
1	Brokeback Mountain is awesome.	positive
1	I Love you and brokeback mountain was a success.	positive
1	Derek and I saw 3 movies, Brokeback Mountain, which was beautiful, I almost cried.	positive
1	Brokeback Mountain was beautiful and heartbreaking.....	positive
1	' Brokeback Mountain'is so beautiful, and so amazing, and so freaking sad.	positive
1	Brokeback Mountain was beautiful.	positive
1	i love brokeback mountain.	positive
1	Brokeback mountain was an awesome movie.	positive
1	Friday i went to see Brokeback Mountain, which is beautiful(	positive
1	No matter how much I love Brokeback Mountain, Crash definitely deserved the Oscar as best movie this year.	positive
1	I LOVE BROKEBACK MOUNTAIN, I LOVE ANG LEE, I LOVE JAKE GYLLENHAAL, I LOVE HEATH LEDER SO MUCH..	positive
1	I LOVE Brokeback Mountain!!!!!	positive
1	Brokeback Mountain is beautiful...	positive
1	Brokeback Mountain is a beautiful film!.	positive
1	I have to say that I loved Brokeback Mountain.	positive
1	mrs yip said Brokeback Mountain is awesome..	positive
1	and i love brokeback mountain too...: ]..	positive
1	BROKEBACK MOUNTAIN WAS A BEAUTIFUL MOVIE..	positive
1	i love brokeback mountain!	positive
1	I LOVE BROKEBACK MOUNTAIN!	positive
1	Even though I loved Brokeback Mountain, I'm very happy Crash won Best Picture.	positive
1	He generally had crap, but he did have Brokeback Mountain, which was awesome.	positive
1	Score-Brokeback Mountain had a beautiful score.	positive
1	" I loved Brokeback Mountain and I haven't seen Crash, but I still feel like people are...
1	If you know me at all, you know that I absolutely love Brokeback Mountain.
1	I love brokeback Mountain!..
1	Brokeback Mountain is still a beautiful film, and nothing changes that!..
1	Brokeback Mountain had a beautiful score, and since it did not receive Best Picture, they had to give it something, not just best director.
1	i loved brokeback mountain!:(
1	Brokeback Mountain-This movie is beautiful start to finish.
1	And I heard that Brokeback Mountain is AWESOME!..
1	Beautiful random thoughts on Brokeback Mountain.
1	i LOVE back to the future, and i love brokeback mountain.
1	Well, Brokeback Mountain was pretty awesome too, but this movie......
1	Brokeback mountain was awesome.
1	Brokeback Mountain which was AWESOME..
1	I think I may just be bitter because I absolutely loved Brokeback Mountain and when you say you liked some other movie(
1	Brokeback Mountain is bound to be awesome...
1	Brokeback Mountain is beautiful(
1	Don't get me wrong, I love brokeback mountain, but I think it has more to do that only white people can talk about racism and wins an oscar.
1	I loved Brokeback Mountain, though I think you're right about its being acceptable in mainstream culture because it doesn't challenge that culture's heteronormativity.
1	I love Brokeback Mountain and I'm so dissapointed and surprised that it did not win the best picture and best actor...
1	Brokeback Mountain was awesome.
1	Brokeback Mountain is packed with beautiful sceneries and such.
1	I love Brokeback Mountain.
1	I love Brokeback Mountain....
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..
1	Brokeback Mountain was so awesome.
1	Brokeback Mountain was an AWESOME movie.
1	man i loved brokeback mountain!
1	dudeee i LOVED brokeback mountain!!!!
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
1	Anyway, thats why I love  Brokeback Mountain."	positive
1	Brokeback mountain was beautiful...	positive
1	I love Brokeback Mountain.	positive
1	I love Brokeback Mountain....	positive
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..	positive
1	Brokeback Mountain was so awesome.	positive
1	Brokeback Mountain was an AWESOME movie.	positive
1	man i loved brokeback mountain!	positive
1	dudeee i LOVED brokeback mountain!!!!	positive
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:	positive
1	"Anyway, thats why I love "" Brokeback Mountain."	positive
1	Brokeback mountain was beautiful...	positive
1	I love Brokeback Mountain.	positive
1	I love Brokeback Mountain....	positive
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..	positive
1	Brokeback Mountain was so awesome.	positive
1	Brokeback Mountain was an AWESOME movie.	positive
1	man i loved brokeback mountain!	positive
1	dudeee i LOVED brokeback mountain!!!!	positive
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:	positive
1	"Anyway, thats why I love "" Brokeback Mountain."	positive
1	Brokeback mountain was beautiful...	positive
1	I love Brokeback Mountain.	positive
1	I love Brokeback Mountain....	positive
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..	positive
1	Brokeback Mountain was so awesome.	positive
1	Brokeback Mountain was an AWESOME movie.	positive
1	man i loved brokeback mountain!	positive
1	dudeee i LOVED brokeback mountain!!!!	positive
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:	positive
1	"Anyway, thats why I love "" Brokeback Mountain."	positive
1	Brokeback mountain was beautiful...	positive
1	I love Brokeback Mountain.	positive
1	I love Brokeback Mountain....	positive
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..	positive
1	Brokeback Mountain was so awesome.	positive
1	Brokeback Mountain was an AWESOME movie.	positive
1	man i loved brokeback mountain!	positive
1	dudeee i LOVED brokeback mountain!!!!	positive
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:	positive
1	"Anyway, thats why I love "" Brokeback Mountain."	positive
1	Brokeback mountain was beautiful...	positive
1	I love Brokeback Mountain.	positive
1	I love Brokeback Mountain....	positive
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..	positive
1	Brokeback Mountain was so awesome.	positive
1	Brokeback Mountain was an AWESOME movie.	positive
1	man i loved brokeback mountain!	positive
1	dudeee i LOVED brokeback mountain!!!!	positive
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:	positive
1	"Anyway, thats why I love "" Brokeback Mountain."	positive
1	Brokeback mountain was beautiful...	positive
1	I love Brokeback Mountain.	positive
1	I love Brokeback Mountain....	positive
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..	positive
1	Brokeback Mountain was so awesome.	positive
1	Brokeback Mountain was an AWESOME movie.	positive
1	man i loved brokeback mountain!	positive
1	dudeee i LOVED brokeback mountain!!!!	positive
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:	positive
1	"Anyway, thats why I love "" Brokeback Mountain."	positive
1	Brokeback mountain was beautiful...	positive
1	I love Brokeback Mountain.	positive
1	I love Brokeback Mountain....	positive
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..	positive
1	Brokeback Mountain was so awesome.	positive
1	Brokeback Mountain was an AWESOME movie.	positive
1	man i loved brokeback mountain!	positive
1	dudeee i LOVED brokeback mountain!!!!	positive
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:	positive
1	"Anyway, thats why I love "" Brokeback Mountain."	positive
1	Brokeback mountain was beautiful...	positive
1	I love Brokeback Mountain.	positive
1	I love Brokeback Mountain....	positive
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..	positive
1	Brokeback Mountain was so awesome.	positive
1	Brokeback Mountain was an AWESOME movie.	positive
1	man i loved brokeback mountain!	positive
1	dudeee i LOVED brokeback mountain!!!!	positive
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:	positive
1	"Anyway, thats why I love "" Brokeback Mountain."	positive
1	Brokeback mountain was beautiful...	positive
1	I love Brokeback Mountain.	positive
1	I love Brokeback Mountain....	positive
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..	positive
1	Brokeback Mountain was so awesome.	positive
1	Brokeback Mountain was an AWESOME movie.	positive
1	man i loved brokeback mountain!	positive
1	dudeee i LOVED brokeback mountain!!!!	positive
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:	positive
1	"Anyway, thats why I love "" Brokeback Mountain."	positive
1	Brokeback mountain was beautiful...	positive
1	I love Brokeback Mountain.	positive
1	I love Brokeback Mountain....	positive
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..	positive
1	Brokeback Mountain was so awesome.	positive
1	Brokeback Mountain was an AWESOME movie.	positive
1	man i loved brokeback mountain!	positive
1	dudeee i LOVED brokeback mountain!!!!	positive
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:	positive
1	"Anyway, thats why I love "" Brokeback Mountain."	positive
1	Brokeback mountain was beautiful...	positive
1	I love Brokeback Mountain.	positive
1	I love Brokeback Mountain....	positive
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..	positive
1	Brokeback Mountain was so awesome.	positive
1	Brokeback Mountain was an AWESOME movie.	positive
1	man i loved brokeback mountain!	positive
1	dudeee i LOVED brokeback mountain!!!!	positive
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:	positive
1	"Anyway, thats why I love "" Brokeback Mountain."	positive
1	Brokeback mountain was beautiful...	positive
1	I love Brokeback Mountain.	positive
1	I love Brokeback Mountain....	positive
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..	positive
1	Brokeback Mountain was so awesome.	positive
1	Brokeback Mountain was an AWESOME movie.	positive
1	man i loved brokeback mountain!	positive
1	dudeee i LOVED brokeback mountain!!!!	positive
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:	positive
1	"Anyway, thats why I love "" Brokeback Mountain."	positive
1	Brokeback mountain was beautiful...	positive
1	I love Brokeback Mountain.	positive
1	I love Brokeback Mountain....	positive
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..	positive
1	Brokeback Mountain was so awesome.	positive
1	Brokeback Mountain was an AWESOME movie.	positive
1	man i loved brokeback mountain!	positive
1	dudeee i LOVED brokeback mountain!!!!	positive
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:	positive
1	"Anyway, thats why I love "" Brokeback Mountain."	positive
1	Brokeback mountain was beautiful...	positive
1	I love Brokeback Mountain.	positive
1	I love Brokeback Mountain....	positive
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..	positive
1	Brokeback Mountain was so awesome.	positive
1	Brokeback Mountain was an AWESOME movie.	positive
1	man i loved brokeback mountain!	positive
1	dudeee i LOVED brokeback mountain!!!!	positive
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:	positive
1	"Anyway, thats why I love "" Brokeback Mountain."	positive
1	Brokeback mountain was beautiful...	positive
1	I love Brokeback Mountain.	positive
1	I love Brokeback Mountain....	positive
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..	positive
1	Brokeback Mountain was so awesome.	positive
1	Brokeback Mountain was an AWESOME movie.	positive
1	man i loved brokeback mountain!	positive
1	dudeee i LOVED brokeback mountain!!!!	positive
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:	positive
1	"Anyway, thats why I love "" Brokeback Mountain."	positive
1	Brokeback mountain was beautiful...	positive
1	I love Brokeback Mountain.	positive
1	I love Brokeback Mountain....	positive
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..	positive
1	Brokeback Mountain was so awesome.	positive
1	Brokeback Mountain was an AWESOME movie.	positive
1	man i loved brokeback mountain!	positive
1	dudeee i LOVED brokeback mountain!!!!	positive
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:	positive
1	"Anyway, thats why I love "" Brokeback Mountain."	positive
1	Brokeback mountain was beautiful...	positive
1	I love Brokeback Mountain.	positive
1	I love Brokeback Mountain....	positive
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..	positive
